1748-6645	3634
1748-6645	3634
0095-3628	3630
1170-7690	3630
1170-7690	3630
0001-2998	3630
1352-2310	3629
0094-6176	3629
0167-6806	3626
0924-1868	3625
0905-7161	3624
1053-1858	3624
1554-351X	3623
0014-5793	3623
1350-1925	3617
1290-0729	3615
0091-0627	3615
0921-2973	3615
1387-1811	3615
1931-857X	3611
1568-7864	3610
0889-8561	3610
0333-1024	3609
0143-005X	3608
0143-005X	3608
0028-3835	3608
0894-3796	3607
2047-4873	3606
0049-1241	3604
0363-6143	3602
2373-8227	3600
2073-4425	3600
1051-8215	3599
0270-9295	3598
1610-3653	3594
0263-4929	3594
0142-6001	3593
0019-9567	3593
0937-941X	3591
0022-3506	3590
1092-8529	3589
1359-6640	3588
1360-9947	3585
1865-1674	3585
0360-3199	3582
1866-1947	3582
0300-483X	3582
1521-6942	3581
0916-9636	3581
1129-2369	3580
1469-5405	3579
1742-5689	3579
0018-9294	3577
0952-5041	3577
0893-6692	3575
0960-3166	3575
0025-3227	3572
0964-8410	3571
1866-7910	3571
1538-6341	3571
0265-0215	3570
0940-1334	3569
1351-8216	3569
1756-2406	3567
0276-3478	3567
0276-3478	3567
1662-453X	3566
1477-0520	3564
1547-3287	3562
1084-2020	3560
0733-2467	3560
1756-8919	3556
1476-0584	3555
2079-4991	3553
0065-2806	3552
1664-2295	3552
1759-8478	3551
0195-6108	3550
0065-2911	3550
0899-823X	3550
2072-6643	3550
1755-4535	3547
0024-6301	3547
0014-4827	3546
1346-9843	3544
1814-9324	3543
1074-7427	3543
1074-7427	3543
1524-8380	3542
0895-7061	3541
1568-4946	3541
1687-966X	3540
0733-9496	3537
0741-5214	3536
1475-9217	3536
2044-4052	3534
1744-8069	3533
1664-0640	3532
1664-0640	3532
0014-3057	3531
1538-4101	3530
0926-9959	3528
2211-9124	3527
0944-7113	3526
0309-0167	3523
0748-7983	3522
1939-1374	3520
0012-3706	3519
1448-2517	3516
1743-0003	3516
1098-7339	3515
1751-7907	3513
1420-8008	3511
0007-1102	3510
0007-1102	3510
1746-4811	3510
1062-4821	3509
1520-9210	3509
1752-1378	3508
0016-9013	3505
1357-2725	3505
0171-5216	3503
0022-3069	3503
1660-3397	3503
1545-5955	3502
1554-0669	3500
0748-7304	3500
1084-8045	3500
2329-4124	3500
0005-2736	3498
0165-0009	3496
0956-7135	3496
1438-793X	3496
1529-7535	3495
1869-9510	3495
2288-6206	3494
0272-4944	3494
0306-5251	3493
0925-5273	3493
0749-8047	3492
1043-4666	3488
0963-8687	3486
0963-8687	3486
2152-4947	3485
0167-6997	3484
0022-1694	3483
1382-4147	3481
2046-2441	3481
1087-1357	3480
0955-3959	3479
1750-1172	3478
0017-811X	3477
0303-6979	3477
1351-0754	3475
1466-8033	3474
0143-7208	3473
0033-3352	3473
0165-2370	3471
0953-8194	3470
1942-7603	3469
1556-1607	3469
0193-1857	3468
1536-1632	3466
1741-2560	3465
1999-4915	3465
0924-090X	3464
1528-4050	3463
1569-9056	3462
1472-4677	3462
0022-0663	3459
1991-959X	3458
0278-6133	3458
0278-6133	3458
0017-9310	3458
1076-1551	3457
0300-5712	3456
0748-4518	3456
1660-2137	3455
2169-897X	3454
0955-2219	3454
0815-9319	3452
0969-2290	3452
1542-975X	3451
2168-2194	3451
1745-3674	3446
1359-4311	3444
0035-9009	3444
1866-9956	3441
1381-4338	3440
0957-4484	3440
1474-0338	3439
1041-4347	3438
1776-2596	3438
0168-9452	3437
0747-5632	3435
0114-5916	3435
0005-7894	3434
1525-7304	3434
0910-8327	3434
0091-7435	3434
0006-3363	3432
1434-6621	3432
0165-0327	3432
0165-0327	3432
1618-2642	3431
1083-4389	3429
1550-9389	3429
1862-4065	3429
0168-2563	3428
0271-5333	3427
1547-6278	3426
1550-7416	3423
1639-4488	3422
0175-7598	3420
0706-7437	3420
0706-7437	3420
0899-9007	3420
1016-9040	3419
0969-0239	3417
1479-1641	3417
0146-9592	3416
0276-8739	3415
0010-0277	3414
1040-8746	3414
2169-9003	3412
0003-6951	3411
0026-1394	3411
0009-9104	3410
1534-4320	3410
1756-6606	3410
0020-8183	3406
0195-6663	3403
2211-3398	3403
2163-0755	3403
0167-1987	3401
1089-3261	3400
0960-8974	3400
2047-6310	3400
0267-8373	3400
2212-2672	3399
1566-1199	3399
0002-9149	3398
0736-5853	3398
1434-1816	3397
0026-4598	3396
2169-8953	3395
0896-0267	3394
0019-0578	3394
1049-8923	3393
1568-7767	3393
1867-0202	3392
1072-4133	3391
1438-4221	3391
0079-6611	3391
1389-9457	3391
0162-2889	3390
2329-7662	3389
0340-5354	3389
0169-4332	3387
1534-4827	3387
0141-3910	3386
0041-1132	3386
1057-7408	3385
1090-5138	3383
1090-5138	3383
0024-3590	3383
0012-9682	3379
0012-9682	3379
0267-9477	3379
0013-9165	3378
0018-506X	3378
1087-0547	3378
1087-0547	3378
1043-3074	3376
1063-6692	3376
0309-1333	3375
1069-3599	3375
1746-0913	3374
0039-6257	3374
1350-6129	3373
1570-159X	3365
1007-9327	3365
2073-4360	3364
1758-2229	3363
2045-7634	3362
0009-3084	3361
0032-0935	3361
1047-1987	3361
1945-7782	3360
1383-5866	3359
0167-4412	3356
1748-5908	3354
1748-5908	3354
0148-2963	3354
0042-6822	3353
8750-7587	3351
2169-9313	3350
1940-1736	3350
0363-6135	3348
0162-0134	3348
0009-2541	3347
1567-5394	3346
1528-4042	3345
1755-876X	3342
1463-5003	3341
0889-857X	3341
0940-5429	3340
0531-5565	3340
0168-1605	3339
0144-3577	3339
1557-1890	3339
0140-3664	3338
2156-7085	3337
1059-0161	3333
0014-4835	3332
1618-954X	3331
0905-7188	3331
1566-7367	3330
0031-9317	3330
1744-165X	3330
1297-319X	3329
0144-1647	3329
0192-0790	3328
0300-0664	3327
1473-9542	3327
0009-9163	3326
2190-5509	3325
1617-7959	3323
0162-3257	3321
0022-0949	3320
2151-464X	3319
0378-7206	3317
0378-7206	3317
0925-2312	3317
0003-0554	3316
0007-1234	3316
1070-5295	3316
1747-4930	3314
0921-3449	3313
1045-2249	3311
0033-3158	3308
1555-4309	3307
0029-5515	3307
1094-4087	3307
1040-3590	3307
0960-7404	3304
0146-0404	3303
0963-0252	3302
1567-1356	3299
0007-6503	3298
0377-2217	3297
1471-2288	3295
1018-8827	3295
1018-8827	3295
1538-4047	3294
2045-3701	3294
1758-0463	3290
1365-182X	3290
0003-9993	3289
0142-0615	3289
1471-2407	3288
1535-1084	3287
0305-1838	3286
0894-4105	3286
0894-4105	3286
0047-2891	3284
1476-072X	3282
1476-072X	3282
0163-3864	3281
0022-3530	3280
0883-0185	3279
0893-228X	3278
2000-8066	3278
0306-4522	3277
1070-9932	3276
2314-8861	3276
0098-3500	3275
1382-3256	3275
0895-0695	3275
0041-1655	3275
0041-1655	3275
1542-6416	3274
1431-6730	3273
0098-5589	3272
1744-666X	3270
1364-6745	3269
1144-0546	3269
1662-5129	3267
0021-9967	3266
0003-9888	3265
0166-4972	3265
0166-4972	3265
2156-6976	3264
1530-7026	3263
1520-7560	3263
1933-1711	3263
0265-6736	3262
0197-0186	3262
0277-3732	3259
0962-1105	3259
0013-4651	3259
1383-469X	3259
1552-4841	3258
0927-6505	3257
1464-2662	3257
0031-868X	3256
1323-7799	3256
1045-3830	3256
0046-5070	3255
0731-7085	3255
0378-5122	3255
0883-8305	3254
0271-9142	3253
1526-498X	3253
1757-9694	3252
0363-0234	3252
1528-3542	3251
1536-1268	3250
0929-8673	3249
1472-6483	3249
0925-5214	3248
0267-1379	3247
2042-6496	3247
1139-6121	3244
0954-5794	3244
2169-3536	3244
2072-4292	3244
1083-3021	3243
1524-6175	3242
0584-8547	3241
1094-6950	3240
1478-4092	3240
2045-7022	3239
0915-5635	3238
1616-5187	3238
1087-2914	3236
1087-2914	3236
0951-6433	3236
0936-6555	3236
1389-4501	3236
0161-5890	3236
0264-410X	3235
2373-9878	3234
1473-4222	3234
1537-5927	3234
0095-5108	3233
0962-9351	3232
1389-5729	3231
0045-2068	3231
1749-4613	3231
1877-959X	3230
0192-8651	3229
0012-1649	3228
0017-8012	3227
0942-2056	3227
0079-6107	3227
0889-8588	3226
1422-0067	3226
1860-7179	3225
0946-672X	3225
1671-4083	3223
0192-415X	3222
1552-4922	3222
0167-9236	3222
0376-8716	3222
0376-8716	3222
0309-1708	3221
0090-6964	3221
1471-2148	3221
0378-3839	3221
1042-8275	3220
0961-9534	3219
1571-1013	3219
1754-5048	3219
0145-305X	3218
0885-8977	3218
0954-6111	3217
0885-9701	3214
0885-9701	3214
1540-7489	3214
1368-4973	3212
1475-2891	3211
1386-5056	3210
1662-5161	3209
0022-4928	3207
1355-0284	3206
0031-9422	3205
0889-8529	3204
1743-9671	3204
1465-3249	3203
1525-2027	3201
1065-6251	3200
1539-2791	3200
0140-9883	3199
0950-3293	3199
1935-9772	3198
1229-9367	3198
0028-3932	3197
0028-3932	3197
2157-6904	3196
1208-6053	3196
0959-6119	3196
1323-8930	3194
0160-7383	3194
0341-8162	3191
1552-4973	3189
1071-5762	3188
1934-5925	3185
0146-0005	3185
1873-9318	3184
1556-7265	3182
0073-8301	3182
0926-6690	3181
2049-9957	3181
0022-4308	3179
2194-4946	3179
1520-6106	3177
1742-7835	3176
1049-8931	3176
1049-8931	3176
0939-4451	3173
0948-3349	3173
0191-2917	3173
0167-8299	3173
0008-8749	3172
0950-0618	3169
2156-8952	3168
0079-6336	3167
0019-8501	3166
0003-9861	3165
0010-7514	3162
1384-5810	3160
0260-437X	3159
0885-579X	3158
1755-375X	3157
1178-2005	3157
0284-186X	3156
0031-6768	3156
0021-8561	3154
0951-8320	3153
1381-5148	3151
0315-162X	3150
1473-7175	3149
1949-3045	3149
1050-4648	3148
0924-0136	3147
0025-326X	3146
0262-0898	3144
1756-4646	3144
0009-2797	3143
0021-9193	3143
0065-3195	3141
2168-6734	3141
1521-6543	3141
0966-9795	3140
2005-0380	3140
0007-1269	3139
1478-7210	3139
0963-1798	3139
0016-0032	3139
0340-6253	3139
1092-0684	3139
0961-3218	3136
0148-6055	3136
0268-2575	3135
1932-4537	3134
1945-7731	3133
0925-8388	3133
0016-7398	3132
0031-0239	3132
1355-008X	3131
0019-1035	3131
1460-2725	3131
1052-7613	3130
0022-3670	3130
0029-8549	3130
2190-4286	3127
0195-6701	3126
0309-1740	3126
1521-3269	3125
0171-967X	3124
0924-9338	3123
0924-9338	3123
0739-1102	3123
1433-8319	3123
0176-1617	3121
1753-318X	3121
0264-9381	3119
0340-0727	3119
0278-0232	3118
0012-1622	3116
1935-3812	3115
1073-2322	3113
0955-470X	3113
0300-9084	3112
0959-6658	3112
0969-7128	3110
1751-6161	3110
0165-1684	3110
2326-8298	3108
0898-929X	3108
0898-929X	3108
2046-2069	3108
0170-8406	3107
0898-8838	3105
0887-6185	3105
1662-5153	3104
1420-4096	3104
0169-1317	3101
0141-1136	3101
1473-7159	3100
0960-4529	3100
0161-813X	3100
1470-1626	3100
0260-8774	3099
1070-5511	3097
1070-5511	3097
0169-1368	3095
1057-9249	3095
1057-9249	3095
2190-393X	3094
0195-9255	3094
1018-9068	3094
1048-9843	3094
0921-5093	3094
0300-8584	3093
0951-418X	3092
0887-0624	3091
1867-1381	3089
1976-6696	3089
1744-9561	3089
0017-9124	3089
0017-9124	3089
0264-8377	3089
0002-9602	3088
0001-6314	3087
1568-9883	3087
0047-6374	3087
0306-9192	3086
0306-9192	3086
0963-9969	3086
0003-3197	3085
0730-2312	3085
1044-7431	3084
0939-5555	3083
0176-4268	3083
0176-4268	3083
1053-1807	3083
2073-4344	3082
0146-6380	3081
0892-7014	3080
1019-6439	3079
0934-0874	3079
0964-4733	3076
1549-3296	3076
1439-4235	3075
1087-2418	3073
1087-1845	3072
0741-8825	3072
0301-0511	3070
0301-0511	3070
1045-3873	3068
1061-186X	3068
0749-596X	3065
0749-596X	3065
0378-1127	3064
1079-5014	3064
1079-5014	3064
1073-1911	3062
1472-8214	3062
1590-8658	3061
1553-4650	3061
0954-3007	3057
1088-8438	3056
0883-5403	3055
1477-8939	3055
2167-8421	3054
0742-3071	3054
1016-8478	3054
2090-5904	3054
0032-079X	3052
1386-6532	3051
1932-2259	3051
1932-2259	3051
0002-9122	3050
1548-1603	3049
0378-4290	3048
0741-3106	3048
1021-9498	3048
1570-8705	3047
1069-4730	3047
1069-4730	3047
0940-6360	3047
0007-1420	3045
1094-8341	3044
0001-5237	3043
0027-0644	3043
0960-1643	3041
1354-3776	3041
1067-1927	3041
0003-3804	3039
1753-0393	3039
2040-1116	3039
0016-7649	3037
0944-5013	3037
1522-6417	3036
0956-5515	3035
1756-3305	3035
0026-265X	3034
0164-0925	3033
0361-9230	3033
0378-5866	3033
1862-6254	3032
1759-0914	3030
0022-3492	3030
2072-6651	3030
1527-3342	3029
1137-6821	3028
0920-654X	3028
1742-5255	3027
1936-5233	3025
0098-1354	3024
2331-2165	3024
0090-5364	3023
1573-9538	3022
0093-6502	3021
1460-4582	3021
1090-3801	3019
0885-6230	3018
0885-6230	3018
1759-2879	3018
0143-2885	3015
1868-8527	3015
0046-8177	3014
0885-6087	3014
1046-7408	3013
1572-6657	3012
1600-5775	3011
1366-7289	3010
2159-6859	3010
0031-9406	3010
0963-6897	3006
1662-5110	3005
0166-4328	3002
0724-8741	3002
0965-9978	3000
0065-2156	3000
0144-6657	3000
1442-6404	3000
1000-9604	3000
0363-2415	3000
0021-8456	3000
1074-2484	3000
0022-1465	3000
0022-4405	3000
1044-5005	3000
1314-4057	3000
0032-7786	3000
1008-682X	2996
0022-4790	2993
1546-1440	2993
1568-0096	2992
1535-9778	2992
0896-8446	2991
0167-4730	2990
2047-2994	2989
1869-6716	2989
1869-6716	2989
0272-8842	2986
1067-3229	2986
1067-3229	2986
0022-4871	2984
1877-1173	2984
1788-618X	2983
0363-6119	2982
1045-3172	2982
0160-2896	2982
1350-1763	2982
8755-2930	2981
0378-8741	2981
0167-594X	2980
0300-2896	2979
1617-4615	2979
0072-1050	2978
1743-6095	2978
0966-9582	2978
0883-6612	2976
1063-5823	2976
1015-9770	2974
1743-7075	2974
1366-5545	2974
1366-5545	2974
1684-1182	2973
1932-8451	2972
1364-503X	2970
0377-0486	2969
1550-2724	2969
0960-8966	2969
0268-1315	2968
2329-7778	2968
0885-3177	2967
1550-8943	2967
0921-8009	2965
0921-8009	2965
0021-9606	2965
0999-193X	2964
1091-255X	2963
1477-2019	2963
0964-8305	2962
1529-9430	2962
0953-6205	2960
0033-3298	2959
0169-555X	2958
2092-7355	2957
0018-926X	2957
1567-5769	2956
1574-8928	2956
0011-3840	2955
0360-3997	2955
1081-2865	2953
1567-2050	2952
0887-624X	2952
0730-7268	2951
2168-6181	2951
0949-7714	2949
2049-4394	2948
0149-2918	2947
0022-0027	2947
0020-9910	2946
0306-4603	2944
0306-4603	2944
0012-1606	2944
0008-1256	2943
1029-8428	2942
0032-5910	2942
0953-816X	2941
2156-342X	2940
1748-3182	2939
0272-4340	2939
1523-0899	2939
2169-9275	2939
0006-2960	2938
0734-743X	2938
2199-692X	2937
1520-4081	2937
0093-9994	2937
1932-4545	2937
0889-8553	2936
0024-3205	2936
1330-0962	2934
1099-6362	2933
0078-0421	2933
1751-2433	2932
0277-0008	2932
0002-8312	2931
1066-2243	2931
1066-2243	2931
0968-0896	2930
0884-8173	2929
1559-0631	2927
1740-1445	2926
1545-5971	2926
0034-6535	2926
1079-0632	2926
1069-6563	2925
2469-9926	2925
1100-9233	2924
1876-2883	2923
0933-7954	2922
0933-7954	2922
1069-9384	2921
1040-8738	2920
0020-7608	2920
1751-1577	2920
1751-1577	2920
0926-5805	2919
1591-8890	2919
1436-3798	2919
1436-3798	2919
0003-9985	2918
2191-1363	2918
0364-0213	2917
1750-984X	2917
1090-7165	2916
0018-9340	2916
1837-9664	2916
0925-8574	2914
0010-7999	2913
1939-1404	2913
0958-0670	2912
1478-7954	2910
1945-7707	2909
0074-7742	2909
0026-1165	2909
1342-6311	2909
0964-1726	2909
2041-1006	2908
0162-2439	2907
0144-8463	2906
0722-4028	2906
0378-5955	2906
1869-215X	2905
0257-277X	2905
0885-3924	2905
0957-5820	2905
0723-2632	2905
0301-679X	2903
0031-6970	2902
0022-4499	2902
0142-1123	2899
0954-3899	2899
1748-5983	2898
0018-9480	2897
1757-5818	2897
0025-7079	2897
0025-7079	2897
1472-6785	2896
0014-2999	2896
0091-3367	2896
0031-949X	2896
0009-2509	2895
0952-1976	2894
0949-8257	2894
1072-0502	2894
0007-8506	2893
0361-7734	2893
1369-703X	2892
0304-4130	2891
0271-0749	2891
1570-0844	2889
2041-8396	2889
0264-8172	2888
1075-2730	2888
1075-2730	2888
0734-306X	2887
1319-6103	2887
0251-5350	2886
0094-8373	2886
1567-1348	2885
1070-5287	2884
0020-7403	2884
0867-5910	2883
0031-3998	2882
0010-7824	2879
0735-3766	2878
0953-2048	2878
0361-476X	2877
0047-2778	2876
0163-2116	2875
0009-8981	2873
1472-9792	2873
0952-3480	2872
0266-1144	2870
0033-183X	2870
0003-3472	2869
1710-1484	2869
0721-7714	2869
1064-7481	2868
1064-7481	2868
0740-5472	2868
1746-0751	2868
0887-2333	2866
1523-3774	2865
1610-0379	2865
1001-0742	2865
1568-0266	2864
1071-5819	2863
1071-5819	2863
1438-7492	2863
0178-7675	2861
2160-1836	2861
1420-3049	2861
0165-2478	2860
0218-2025	2860
0300-9440	2858
1744-117X	2857
1083-6160	2857
1745-6150	2856
1600-0889	2854
1567-5688	2852
1535-3958	2852
1936-0584	2852
1879-4068	2852
1040-0397	2851
2211-0682	2850
2211-3681	2850
1360-2276	2850
0167-4048	2849
1070-986X	2849
1477-7827	2849
0378-3774	2848
1755-8794	2848
1742-4801	2848
0945-6317	2848
0920-4741	2848
0305-750X	2848
1439-4227	2847
0045-7949	2847
1089-5639	2847
0997-7538	2846
1612-8850	2846
0736-5845	2846
0888-613X	2845
2191-9496	2844
0266-4658	2844
0962-1075	2844
0888-5885	2843
0304-3991	2843
0196-0202	2842
1708-3087	2842
1708-3087	2842
1660-2854	2842
0002-7820	2841
1077-2626	2840
1533-3159	2840
0026-6493	2838
1526-6028	2838
0022-1317	2838
0887-6266	2838
0300-3256	2837
0001-1541	2836
1367-9430	2835
1173-8804	2835
1434-193X	2834
1049-250X	2833
1434-6001	2833
2168-0396	2833
1556-276X	2833
0894-1777	2830
1943-8141	2829
1615-3375	2829
0263-8231	2829
1549-1684	2827
0190-6011	2825
0269-2155	2823
0959-5236	2822
1177-8881	2822
0147-7307	2822
0025-1909	2822
0025-1909	2822
1015-1621	2821
0022-1120	2821
1812-0784	2821
0079-7421	2821
0920-3206	2820
1527-2729	2820
0301-472X	2820
1526-2375	2820
0960-085X	2819
0960-085X	2819
2041-9139	2818
2053-1400	2817
1526-8209	2816
0017-8748	2816
1045-6740	2815
0253-9837	2813
0091-2700	2812
0882-7974	2812
1687-4757	2811
1367-5435	2810
0022-3999	2809
0022-3999	2809
1469-0292	2809
1469-0292	2809
0099-2399	2807
1932-6203	2806
1094-2939	2804
2047-2978	2804
2047-2978	2804
0070-3370	2802
1861-1125	2801
0960-9776	2801
0888-7543	2801
2049-6060	2800
1946-5319	2800
0004-5608	2799
1011-372X	2799
1021-7770	2799
0277-2116	2799
0165-0378	2798
0928-4249	2798
2192-6506	2797
1865-3499	2797
0950-9240	2797
0277-9536	2797
0277-9536	2797
1434-4610	2794
2055-1010	2793
1010-061X	2792
0098-7921	2792
0973-0826	2790
0018-9529	2790
2194-4288	2789
2193-5807	2788
0302-766X	2787
2193-1127	2787
2193-1127	2787
0278-4319	2787
0929-1393	2786
1044-0305	2786
1007-5704	2784
1354-6783	2783
1067-151X	2782
1742-9994	2781
1742-206X	2781
1674-7305	2781
1566-5232	2780
1051-0443	2780
0034-3404	2780
0140-7007	2779
0741-8329	2778
0361-803X	2778
0196-9781	2778
0306-4379	2777
1570-9639	2773
1050-3293	2773
1279-7707	2772
0025-7931	2772
1536-1241	2771
0149-1423	2770
0278-6125	2770
0006-8101	2769
1170-229X	2769
1878-7789	2769
0143-8166	2769
1175-3277	2768
1471-2334	2768
1047-8477	2767
1570-7873	2766
0300-5127	2765
0891-2432	2765
1005-0302	2764
0031-9023	2764
1474-5151	2763
1474-5151	2763
1047-7047	2763
1545-598X	2761
1054-3139	2760
0020-7683	2760
2333-0384	2760
0162-895X	2760
0753-3322	2759
0143-4004	2759
1542-4766	2758
8755-6863	2758
1548-5595	2757
0735-0414	2757
0735-0414	2757
0160-9289	2757
0300-7995	2757
1757-4749	2756
1660-5527	2756
1175-0561	2755
1521-6934	2755
1042-8194	2755
1532-0464	2753
0889-1575	2752
1541-6933	2752
1060-0280	2748
1049-8001	2748
1436-2228	2748
0091-3057	2748
0096-140X	2747
0096-140X	2747
2045-8827	2747
0006-8993	2746
0021-9991	2746
1753-4658	2745
0173-0835	2744
1747-4124	2743
0885-3010	2743
0724-4983	2743
0031-9155	2742
0944-1344	2741
1475-2867	2740
2329-423X	2740
0344-5704	2737
0271-5317	2737
1940-3372	2736
1469-3062	2735
0179-7158	2735
1056-8727	2734
2169-9380	2733
1072-3714	2733
0951-3574	2732
0914-5087	2732
1523-3804	2731
1528-7394	2731
1058-2746	2730
2303-9027	2728
0934-9723	2727
0931-2250	2727
0020-2754	2727
0021-9614	2726
0963-8695	2726
1095-4244	2725
0269-5022	2724
0981-9428	2724
1536-2310	2723
1758-0846	2722
0004-0002	2720
1876-2859	2720
0171-2985	2720
1018-2438	2720
0165-5728	2720
0188-4409	2718
0165-0114	2718
1875-5100	2718
2314-6745	2717
0145-6008	2716
1750-743X	2716
1740-7745	2715
1475-2875	2715
0927-7757	2714
0014-2972	2714
0094-730X	2714
0094-730X	2714
1044-5803	2714
1471-4418	2714
8756-9728	2714
0022-3549	2713
1530-7905	2712
0024-4082	2711
1868-6974	2710
0741-238X	2709
0031-3025	2709
0929-5593	2706
0178-7888	2706
1873-9601	2705
1532-9194	2705
0928-4257	2704
2168-6076	2703
0959-1524	2700
1015-3837	2699
1520-9156	2698
0367-326X	2698
0941-4355	2698
1090-820X	2697
0038-0407	2697
1547-5654	2696
0950-5849	2694
0889-3268	2694
2042-8898	2693
0040-1951	2693
1369-118X	2692
1066-5234	2692
0736-0266	2692
0967-0106	2692
0166-3615	2691
0953-5314	2691
1047-7039	2691
1746-1391	2690
1090-3127	2690
1462-8910	2689
0269-9931	2688
0378-7796	2688
1535-3702	2688
0143-6228	2687
1468-8115	2687
0886-3350	2687
0021-9746	2687
0022-2313	2686
0001-4575	2685
0192-3234	2684
1574-888X	2684
0038-0938	2682
1474-0346	2680
0079-6123	2680
0018-9448	2679
1076-8998	2679
0953-8984	2678
1750-2640	2677
1424-8220	2677
2168-6831	2676
0966-6923	2675
0017-8055	2674
1021-7401	2674
1178-1653	2674
1178-1653	2674
1757-6180	2673
1011-1344	2673
0364-2313	2673
0262-8856	2671
1534-7362	2671
0300-8177	2669
0048-5772	2668
0048-5772	2668
1882-0778	2667
1072-5369	2667
0278-7393	2667
0278-7393	2667
0300-9742	2667
0081-1750	2667
0021-9290	2664
1976-2283	2663
0022-3484	2662
1941-8264	2662
1566-113X	2662
1021-335X	2662
0905-4383	2662
1045-6767	2661
0267-8292	2661
1389-5575	2661
1475-1461	2661
0929-7049	2660
0921-8831	2659
0198-9715	2659
1389-2002	2659
1023-3830	2659
0167-8442	2659
1360-7863	2658
1360-7863	2658
1573-062X	2658
1938-9655	2657
2050-6120	2656
1031-3613	2656
0889-7077	2655
0889-7077	2655
0010-5422	2654
1555-0265	2654
1996-1944	2654
0902-4441	2653
0952-3278	2653
0167-6636	2651
0040-4020	2651
0039-7881	2650
0049-3848	2650
0248-4900	2649
2196-6311	2649
1090-0268	2648
0883-9441	2648
0733-8619	2648
1096-3480	2646
0167-6903	2646
1471-2180	2644
1526-8004	2644
0169-2070	2642
1098-8823	2640
0177-798X	2640
0952-3871	2638
1322-7130	2635
1752-1416	2635
1063-5203	2634
0392-856X	2634
1357-0560	2634
1720-8386	2633
0049-4488	2633
0049-4488	2633
0017-8063	2632
1525-5050	2631
0892-9912	2631
0304-8853	2630
0041-9907	2630
0891-6934	2629
2194-7953	2629
1436-3240	2629
2029-4913	2628
0378-1135	2628
0168-1702	2628
1367-5788	2627
0269-2821	2627
0033-4545	2626
0928-8910	2625
1010-6030	2625
0040-1625	2625
1756-1841	2624
1673-7067	2624
0360-8352	2623
0375-9393	2623
0018-7267	2622
1674-2001	2621
0031-1820	2620
1869-1439	2618
0301-4207	2618
0094-2405	2617
0894-587X	2616
0269-4042	2616
0921-8971	2616
0960-8931	2615
1088-5412	2614
1600-5767	2614
1094-7159	2614
1069-3424	2614
1471-244X	2613
0002-9610	2612
1178-6930	2612
1471-2318	2611
1471-2318	2611
1381-6128	2611
0985-3111	2611
2329-0501	2610
0004-6256	2609
0965-8564	2609
0965-8564	2609
1523-3790	2608
0013-0133	2608
0022-3646	2608
2040-2503	2608
1359-5997	2607
1680-8584	2606
0008-1221	2606
1871-403X	2606
1949-2715	2606
0304-386X	2605
0018-9383	2605
0074-0276	2605
0148-639X	2605
1531-1074	2603
1934-8630	2603
0886-7356	2603
1072-6349	2603
0952-1895	2603
1570-0232	2603
1522-1946	2602
0967-0661	2602
1386-6346	2602
0305-4403	2602
0305-4403	2602
0022-0965	2602
1864-9335	2602
0066-4103	2600
0305-0548	2600
1075-4253	2600
0168-1656	2599
0022-2461	2599
1871-5206	2598
0363-907X	2598
1661-7800	2598
2046-3758	2597
1359-6535	2594
2095-4956	2594
1948-8327	2594
1948-8327	2594
0022-460X	2593
1738-6586	2593
0027-3171	2593
0027-3171	2593
1022-6877	2592
1022-6877	2592
2050-7887	2592
1878-8750	2592
0733-8635	2591
1754-0739	2591
2159-3930	2591
0925-4692	2590
0048-3575	2590
1025-3890	2590
0257-8972	2589
0042-6601	2589
0022-3727	2588
1734-1140	2587
0890-1171	2586
0016-6480	2585
1054-8289	2583
1047-2797	2582
0167-8760	2582
0167-8760	2582
0883-2927	2581
1178-1998	2581
0932-4739	2581
1178-7090	2581
0364-3190	2581
1542-7390	2581
0258-8900	2580
1424-3903	2580
2095-0462	2579
0031-0182	2578
0001-9909	2577
0960-0035	2577
0094-114X	2577
1541-2555	2576
1389-2037	2576
1935-5130	2576
0145-479X	2576
0006-8314	2573
1466-8564	2573
0033-3204	2573
0167-577X	2572
0308-521X	2571
2152-2715	2571
1120-8694	2571
1072-4109	2570
0044-8486	2570
1389-4986	2570
0013-7952	2569
1748-717X	2568
0301-4681	2567
1697-2600	2567
1470-5931	2567
1050-0472	2565
1319-562X	2564
0940-6719	2563
0742-0528	2562
0925-9635	2561
1883-1958	2561
1875-4791	2559
0028-1298	2558
1479-666X	2558
1615-9306	2557
0959-8278	2556
1811-2382	2556
1050-3307	2556
0001-8791	2555
0165-0270	2554
0375-6505	2553
0948-6143	2553
0002-9483	2552
0002-9483	2552
0921-5107	2552
1053-8569	2552
0963-6625	2552
1359-107X	2551
0027-5514	2550
0191-3085	2550
0167-6911	2550
0002-9637	2549
0923-2508	2549
0334-1763	2546
0022-4278	2545
1252-607X	2545
2330-8249	2545
0893-164X	2543
0250-8095	2542
2156-3357	2542
2049-3614	2541
1353-8292	2541
1353-8292	2541
1866-6892	2540
0264-0414	2539
0033-7587	2539
0263-8762	2538
1877-7171	2538
1077-7229	2537
1074-8407	2537
1074-8407	2537
1612-2011	2537
1932-4391	2537
0015-7120	2536
1744-8603	2536
1744-8603	2536
1751-8644	2536
0377-0257	2536
0166-6851	2536
1386-1425	2536
1932-1058	2535
1865-5025	2535
1558-7673	2535
0098-3004	2533
1536-1225	2533
0260-6917	2533
0260-6917	2533
0906-6705	2532
1201-9712	2532
1073-9688	2532
2095-2546	2531
